sample_index,method_key,method,prompt_id,round_id,tree_budget,tree_node_count,tree_max_depth,matched_draft_tokens,committed_tokens_this_round,verifier_bonus_committed,draft_latency_ms,tree_build_latency_ms,tree_compile_latency_ms,target_verify_latency_ms,commit_latency_ms,total_round_latency_ms,nodes_at_depth_1,nodes_at_depth_2,nodes_at_depth_3,nodes_at_depth_4,nodes_at_depth_5,nodes_at_depth_6,nodes_at_depth_7
0,dflash2,dflash2_greedy,gsm8k:selected:0:turn-0:cbccfbeeb182,49,7,7,7,7,8,True,12.844754999605357,0.0,0.0,39.9813379999614,0.41781899926718324,53.339594999670226,1,1,1,1,1,1,1
0,dflash2,dflash2_greedy,gsm8k:selected:0:turn-0:cbccfbeeb182,50,7,7,7,7,8,True,12.79556500048784,0.0,0.0,39.82984499998565,0.42253999981767265,53.144419999625825,1,1,1,1,1,1,1
0,dflash2,dflash2_greedy,gsm8k:selected:0:turn-0:cbccfbeeb182,51,7,7,7,6,7,True,12.821105000512034,0.0,0.0,39.81090500019491,0.6469439995271387,53.376066999589966,1,1,1,1,1,1,1
0,dflash2,dflash2_greedy,gsm8k:selected:0:turn-0:cbccfbeeb182,52,7,7,7,2,3,True,12.827154000660812,0.0,0.0,40.529110000534274,0.6449749998864718,54.09905199940113,1,1,1,1,1,1,1
0,dflash2,dflash2_greedy,gsm8k:selected:0:turn-0:cbccfbeeb182,53,7,7,7,4,5,True,12.829464000787993,0.0,0.0,40.71852499964734,0.6646849997196114,54.30738700033544,1,1,1,1,1,1,1
0,dflash2,dflash2_greedy,gsm8k:selected:0:turn-0:cbccfbeeb182,54,7,7,7,3,4,True,12.773813000421796,0.0,0.0,41.48585199982335,0.6678959998680511,55.02368399993429,1,1,1,1,1,1,1
0,dflash2,dflash2_greedy,gsm8k:selected:0:turn-0:cbccfbeeb182,55,7,7,7,7,8,True,12.83438600057707,0.0,0.0,40.779216999908385,0.40228099987871246,54.11397400075657,1,1,1,1,1,1,1
0,dflash2,dflash2_greedy,gsm8k:selected:0:turn-0:cbccfbeeb182,56,7,7,7,7,8,True,12.79036400046607,0.0,0.0,41.337900000144145,0.4189000001133536,54.64047499935987,1,1,1,1,1,1,1
0,dflash2,dflash2_greedy,gsm8k:selected:0:turn-0:cbccfbeeb182,57,7,7,7,7,7,False,12.835636000090744,0.0,0.0,40.994881999722566,0.6645550001849188,54.59307499950228,1,1,1,1,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,0,8,8,5,0,1,True,14.28338799996709,0.779776999479509,0.24132500038831495,39.53594799986604,2.0026649999635993,56.97801899987098,2,2,2,1,1,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,1,8,8,3,2,3,True,14.133044999653066,0.7626369997524307,0.22738500047125854,39.58877000059147,2.029348000178288,56.86657699970965,2,4,2,0,0,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,2,8,8,4,3,4,True,14.65189700047631,0.9754510001585004,0.2832259997376241,40.67835500063666,2.151839999896765,58.89384399961273,2,2,2,2,0,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,3,8,8,6,4,5,True,14.629356000114058,0.8287890004794463,0.25695499971334357,39.85466500034818,2.065247999780695,57.76071600030264,1,1,1,2,2,1,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,4,8,8,7,7,8,True,14.288819000285002,0.7948090005811537,0.23905600028228946,39.74393299995427,2.044896999905177,57.23668499922496,2,1,1,1,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,5,8,8,7,1,2,True,14.205505000063567,0.7942780002849759,0.23163399964687414,39.55821999988984,2.0391569996718317,56.95340700003726,1,2,1,1,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,6,8,8,7,3,4,True,14.218126999367087,0.7538770005339757,0.23179400068329414,40.17919299985806,2.027706999797374,57.53683100010676,1,1,2,1,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,7,8,8,6,5,6,True,14.192876999914006,0.7767380002405844,0.23205500019685132,39.47703599988017,2.037397000094643,56.855715999518,1,1,1,2,2,1,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,8,8,8,7,7,8,True,14.16440600041824,0.7515580000472255,0.23214600059873192,39.40000400052668,2.0161870006631943,56.6916730003868,1,1,1,1,1,2,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,9,8,8,7,7,8,True,14.202186000147776,0.7217869997475646,0.2422460001980653,39.540497999951185,2.0055869999850984,56.83573599981173,1,1,1,1,1,1,2
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,10,8,8,5,4,5,True,14.200775999597681,0.774597000599897,0.22584500038647093,39.398355999765045,2.0411069999681786,56.764823999401415,1,2,2,2,1,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,11,8,8,7,3,4,True,14.17856500029302,0.761396999223507,0.22653500036540208,39.35693400035234,2.0321270003478276,56.67981199985661,1,1,1,2,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,12,8,8,4,1,2,True,14.19590600016818,0.7622569992236095,0.22786599947721697,39.45911599930696,2.0147959994574194,56.78405400067277,2,2,2,2,0,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,13,8,8,3,2,3,True,14.246047000597173,0.7823269997970783,0.23126599990064278,39.53121900030965,2.0103979995838017,56.94346800009953,2,4,2,0,0,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,14,8,8,5,2,3,True,14.217887000086193,0.7660379997105338,0.23047499962558504,39.38517400001729,1.9925550004700199,56.73285300053976,2,1,2,2,1,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,15,8,8,5,5,6,True,14.192436000485031,0.7659379998585791,0.22662399987893878,39.59031800059165,2.0380070000101114,56.95615900003759,1,1,2,2,2,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,16,8,8,6,4,5,True,14.195886000379687,0.7742180005152477,0.24480599950038595,39.33610399963072,2.0513069994194666,56.73090299933392,1,1,1,3,1,1,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,17,8,8,5,3,4,True,14.174435000313679,0.7534270007454325,0.2300650003235205,39.237031000084244,2.0409270000527613,56.56170000020211,1,2,2,2,1,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,18,8,8,4,4,5,True,14.201955999851634,0.7656890002181171,0.2269849992444506,39.34689399920899,2.0296760003475356,56.69842299994343,2,2,2,2,0,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,19,8,8,7,5,6,True,14.210805999937293,0.7238160005726968,0.25223600005119806,39.60333000031824,2.052116999948339,56.96670900033496,1,1,1,1,1,1,2
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,20,8,8,4,1,2,True,14.181926000674139,0.7622769999215961,0.2480849998391932,39.348565000182134,2.042926000285661,56.710102000579354,3,2,2,1,0,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,21,8,8,4,1,2,True,14.201416000105382,0.7744780004941276,0.22656500004814006,39.380275000439724,2.0354560001578648,56.74320199977956,2,2,2,2,0,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,22,8,8,7,4,5,True,14.206647000719386,0.7522770001742174,0.22802600051363697,39.53066800022498,2.0566570001392392,56.91201599984197,1,1,1,1,1,2,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,23,8,8,4,3,4,True,14.167174999784038,0.780507999479596,0.22891500066180015,39.19014000075549,2.023277000262169,56.5156990005562,2,2,2,2,0,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,24,8,8,6,6,7,True,14.174646000356006,0.7640580006409436,0.24769500032562064,39.3051529999866,1.9912759998987895,56.60784000065178,1,1,1,1,2,2,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,25,8,8,7,7,8,True,14.179666000018187,0.7568769997305935,0.24075500004983041,39.38989300058893,2.0457170003282954,56.73803300032887,1,1,1,1,1,2,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,26,8,8,7,7,8,True,14.127154999187042,0.7513470000048983,0.22857600015413482,39.382975999615155,2.038027000708098,56.65306100036105,1,1,1,2,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,27,8,8,7,7,8,True,14.142203999654157,0.7313969999813708,0.24923499950091355,39.11188900019624,2.029156999924453,56.39085500024521,1,2,1,1,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,28,8,8,7,7,8,True,14.159166000354162,0.7516370005760109,0.2270360000693472,39.30146299990156,2.0273969994377694,56.59173000003648,1,1,1,1,2,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,29,8,8,7,7,8,True,14.191557000231114,0.7525880000684992,0.23121599951991811,39.326803000221844,2.029436999691825,56.6772319998563,1,1,1,1,1,2,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,30,8,8,7,7,8,True,14.155196000501746,0.7526859999416047,0.22718499985785456,39.40094500012492,2.0227180002621026,56.68397099998401,1,1,1,1,1,2,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,31,8,8,7,7,8,True,14.186017000611173,0.7533660000262898,0.2412350004306063,39.529187999505666,2.070077999633213,56.90689699986251,1,1,1,1,1,2,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,32,8,8,7,7,8,True,14.166416000080062,0.756018000174663,0.22632499985775212,39.398434999384335,2.0335560002422426,56.722542999523284,1,2,1,1,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,33,8,8,7,7,8,True,14.199876000020595,0.7341170003201114,0.22986600015428849,39.44670600048994,1.9989450001958176,56.73431300056109,1,1,1,1,1,1,2
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,34,8,8,7,7,8,True,14.171895999425033,0.7403869994959678,0.2480849998391932,40.05907999999181,2.0355269998617587,57.381118000193965,1,1,1,1,1,1,2
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,35,8,8,7,7,8,True,14.167464999445656,0.7390480004687561,0.22774400076741586,39.392133999172074,2.048226000624709,56.699432000641536,1,1,1,1,1,1,2
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,36,8,8,7,4,5,True,14.137254000161192,0.762856999244832,0.23120600053516682,39.31770300005155,2.007077000598656,56.584339999972144,1,1,1,2,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,37,8,8,3,3,4,True,14.153694000015093,0.7734179998806212,0.22754600013286108,39.3850949994885,2.008065999689279,56.67429200002516,2,4,2,0,0,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,38,8,8,5,5,6,True,14.144845000373607,0.7749679998596548,0.22654500025964808,39.28780300066137,2.0454869991226587,56.603471000016725,2,2,2,1,1,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,39,8,8,7,1,2,True,14.155904999824998,0.7324859998334432,0.23061499996401835,39.39907400035736,2.029045000199403,56.6901020001751,2,1,1,1,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,40,8,8,5,5,6,True,14.18680500046321,0.7533280004281551,0.24202599979616934,39.47521600002801,2.0388770008139545,56.83856599989667,1,2,2,2,1,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,41,8,8,7,7,8,True,14.15685600022698,0.7289160002983408,0.22694699964631582,39.60047900000063,2.0432070004972047,56.87961500007077,1,1,1,1,1,1,2
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,42,8,8,7,7,8,True,14.137325000774581,0.7560269996247371,0.22585499937122222,39.40743499970267,2.033787000073062,56.683472999793594,1,1,1,1,1,2,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,43,8,8,7,7,8,True,14.258836999943014,0.76015800004825,0.22765500034438446,39.45413600013126,2.05147799988481,56.87867600045138,1,1,1,1,1,2,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,44,8,8,7,7,8,True,14.145425000606338,0.755058000322606,0.2275850001751678,39.42185600044468,2.042246999735653,56.71707300007256,1,1,1,1,2,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,45,8,8,5,2,3,True,14.190506999511854,0.7544270001744735,0.24827600009302841,39.57715900014591,2.0158570005150978,56.91044699960912,1,1,2,2,2,0,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,46,8,8,6,1,2,True,14.212017000318156,0.7305769995582523,0.24927600043156417,39.274132999707945,2.0340559995020158,56.62532200040005,1,2,2,1,1,1,0
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,47,8,8,7,6,7,True,14.222586999494524,0.7669180004086229,0.22809399979450973,39.41247599959752,2.0455069998206454,56.80065500018827,1,1,1,2,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,48,8,8,7,7,8,True,14.571855000212963,0.7567669999843929,0.24563500028307317,39.23869099980948,2.0416369998201844,56.981870000527124,1,2,1,1,1,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,49,8,8,7,7,8,True,14.12507400073082,0.754828000026464,0.23077500009094365,39.47553600028186,2.037397000094643,56.749093000689754,1,1,1,1,2,1,1
0,dflash2_unary_k16_tb8,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,50,8,8,7,7,7,False,14.108993999798258,0.7376359999398119,0.22718500076734927,40.29551600069681,2.0511269995040493,57.54494200027693,1,1,1,1,1,1,2
0,dflash2_unary_k16_tb16,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,0,16,16,5,1,2,True,14.25234799989994,1.0369250003350317,0.21343399930628948,39.12705899983848,1.9965159999628668,56.76015399967582,5,4,3,3,1,0,0
0,dflash2_unary_k16_tb16,dflash2_unary_k16,gsm8k:selected:0:turn-0:cbccfbeeb182,1,16,16,3,1,2,True,14.207256000190682,1.031903000694001,0.2508670004317537,39.31299299983948,2.0212559993524337,56.950268000036885,4,10,2,0,0,0,0
