sample_index,dataset,model,draft_model,temperature,block_size,method,tree_budget,num_input_tokens,num_output_tokens,time_to_first_token_ms,time_per_output_token_ms,tokens_per_second,total_decode_time_seconds,decode_rounds,mean_acceptance_length,mean_matched_draft_tokens,mean_committed_tokens_per_round,full_block_acceptance,verifier_bonus_commit_rate,speedup_vs_baseline,matches_baseline,stage_commit_seconds,stage_draft_seconds,stage_tree_build_seconds,stage_tree_compile_seconds,stage_verify_seconds
1,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,141,387,37.387401000160025,13.140267733849546,76.10195014702657,5.085283612999774,91,4.241758241758242,3.2527472527472527,4.241758241758242,0.16483516483516483,0.989010989010989,2.7364372028966844,False,0.17947367399028735,1.246283239011973,0.13698186599140172,0.021238268993329257,3.4861311129971
1,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,141,410,36.99296099875937,12.731846936580174,78.54319997571413,5.220057243997871,91,4.4945054945054945,3.5054945054945055,4.4945054945054945,0.1978021978021978,0.989010989010989,2.824218486291914,True,0.17972131298665772,1.2477890210138867,0.22541156099396176,0.021300546002748888,3.5301472110149916
1,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,141,387,36.90420900238678,13.954851193796031,71.65966774655213,5.4005274119990645,97,3.979381443298969,2.979381443298969,3.979381443298969,0.09278350515463918,1,2.576703755817517,False,0.1896003059882787,1.3284065470106725,0.088234314978763,0.02250531598838279,3.7562162280082703
1,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,141,385,36.96812999987742,13.027954870130406,76.75801842795225,5.015762625000207,90,4.266666666666667,3.2666666666666666,4.266666666666667,0.14444444444444443,1,2.7600277895780643,False,0.17669661499166978,1.2326705809646228,0.1058993080368964,0.02076689499153872,3.4651193079807854
1,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,141,410,36.94815899871173,12.191632831708397,82.02346755384293,4.998569461000443,89,4.595505617977528,3.606741573033708,4.595505617977528,0.16853932584269662,0.9887640449438202,2.9493602685777507,True,0.17502491400227882,1.2219057569927827,0.15119262900043395,0.02085112699205638,3.4148342779990344
1,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,141,401,36.918619996868074,11.502394815463793,86.93841726382078,4.612460321000981,80,5,4.0125,5,0.2125,0.9875,3.1260896587019946,False,0.15803859801235376,1.0962473950021376,0.21834434600896202,0.018729819010331994,3.1071084400173277
2,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,111,249,37.21787500035134,35.962291783133075,27.806904132539657,8.954610654000135,248,1,,,,,1.0,True,0.0612741379882209,0.0,0.0,0.0,8.851977429982071
2,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,111,286,37.25415599910775,11.932608853156353,83.8039704733542,3.4127261320027173,64,4.453125,3.46875,4.453125,0.265625,0.984375,3.0137828387478325,False,0.03768582100383355,0.79515682699639,0.0,0.0,2.570285824018356
2,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,111,286,37.237095999444136,11.656690685324154,85.78764136368534,3.333813536002708,61,4.672131147540983,3.6721311475409837,4.672131147540983,0.21311475409836064,1,3.085120190107628,False,0.11944383599984576,0.8309885629860219,0.04435321998971631,0.014033500010555144,2.315194822003832
2,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,111,287,36.88182800033246,10.45705239023938,95.62924260888286,3.0011740359987016,55,5.2,4.2,5.2,0.2909090909090909,1,3.4390467257006674,False,0.10752902500098571,0.7484412789963244,0.05323363801653613,0.01267089801694965,2.0704144869778247
2,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,111,286,36.72602400183678,10.202989982517593,98.01048532963956,2.9180551350000314,53,5.377358490566038,4.39622641509434,5.377358490566038,0.32075471698113206,0.9811320754716981,3.5246816712309816,False,0.10438147301465506,0.7219460500018613,0.07664332200147328,0.012324489009188255,1.9939623910104274
2,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,111,286,36.915958000463434,9.659189615383177,103.52835380800528,2.762528229999589,49,5.816326530612245,4.816326530612245,5.816326530612245,0.3469387755102041,1,3.723116867470922,False,0.09676718799892114,0.6668013490161684,0.11688177498945151,0.011450399993918836,1.862094349002291
2,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,111,287,36.6727320033533,11.260432745648961,88.80653369084777,3.2317441980012522,59,4.8474576271186445,3.864406779661017,4.8474576271186445,0.2542372881355932,0.9830508474576272,3.1936864768389053,False,0.11557905799054424,0.8027483990044857,0.05328039799496764,0.013749139012361411,2.2368525139863777
2,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,111,287,36.87242799787782,9.927192783964399,100.73341192842763,2.8491043289977824,52,5.5,4.519230769230769,5.5,0.3076923076923077,0.9807692307692307,3.622604352080652,False,0.10196335701402859,0.7079223020009522,0.06025789197155973,0.011975946010352345,1.9586202350037638
2,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,111,286,36.76167500088923,9.261075311190904,107.97882172404098,2.6486675390005985,48,5.9375,4.9375,5.9375,0.3958333333333333,1,3.8831658932388704,False,0.09442599599060486,0.6526851229937165,0.07948056700115558,0.011121653998998227,1.8029964969864523
2,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,111,286,36.80699600226944,8.89874561888738,112.37538893993366,2.545041247001791,45,6.333333333333333,5.355555555555555,6.333333333333333,0.4444444444444444,0.9777777777777777,4.041276526300959,False,0.08894981998673757,0.6108826210074767,0.11691436300679925,0.010493754994968185,1.709937436007749
3,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,145,262,38.131176999741,36.343419354965285,27.515297617789468,9.521975871000906,261,1,,,,,1.0,True,0.06511545403554919,0.0,0.0,0.0,9.41290705000938
3,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,145,261,37.30726800131379,12.988343360155627,76.99211302556895,3.3899576170006185,63,4.126984126984127,3.126984126984127,4.126984126984127,0.1746031746031746,1,2.7981566507131377,False,0.038681555994116934,0.7908595369990508,0.0,0.0,2.550943495985848
3,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,145,307,37.87601099975291,12.9821365570006,77.02892321377958,3.985515922999184,71,4.309859154929577,3.3098591549295775,4.309859154929577,0.14084507042253522,1,2.7994944588198116,False,0.13960710798346554,0.9808234049924067,0.05217464898669277,0.016512174992385553,2.7849120870087063
3,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,145,263,37.48182100025588,11.968988323195337,83.54925019536087,3.1478439290003735,56,4.678571428571429,3.6785714285714284,4.678571428571429,0.16071428571428573,1,3.036465436642916,False,0.11049289400398266,0.7732636710024963,0.05533163100335514,0.01307093600553344,2.1865277420001803
3,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,145,261,37.43347999989055,10.602073237549476,94.3211745093676,2.7671411150004133,49,5.3061224489795915,4.3061224489795915,5.3061224489795915,0.2653061224489796,1,3.4279539992468084,False,0.09687635398222483,0.674834295969049,0.07188583798415493,0.011455831991042942,1.9039450209857023
3,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,145,308,37.655985997844255,11.110663590915902,90.00362505958707,3.4220843860020977,59,5.203389830508475,4.220338983050848,5.203389830508475,0.2542372881355932,0.9830508474576272,3.2710394890076353,False,0.11744688999533537,0.815685212979588,0.1426733100124693,0.013965635014756117,2.322054742006003
3,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,145,307,37.39942999891355,13.231126065146505,75.57935697054575,4.0619557019999775,72,4.25,3.25,4.25,0.1111111111111111,1,2.746812264959163,False,0.14202122602364398,0.9967244849794952,0.0658756289849407,0.016849193980306154,2.828998770994076
3,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,145,261,37.58352400109288,10.99978468199778,90.91087043154559,2.8709438020014204,51,5.098039215686274,4.117647058823529,5.098039215686274,0.17647058823529413,0.9803921568627451,3.304011888018575,False,0.10052884699689457,0.7021256639964122,0.05972294399907696,0.011930284010304604,1.9882402129842376
3,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,145,262,37.494601998332655,9.953217973274679,100.47001911191873,2.6077431089979655,46,5.673913043478261,4.673913043478261,5.673913043478261,0.30434782608695654,1,3.6514240371858397,True,0.09106957299809437,0.6322622009975021,0.07879917500758893,0.01076358299178537,1.787193815001956
3,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,145,262,37.47705200294149,9.99739062975977,100.02610051299249,2.61931634499706,45,5.8,4.822222222222222,5.8,0.3333333333333333,0.9777777777777777,3.6352905173855943,True,0.08970459799456876,0.6189333740112488,0.11922676500762464,0.010579020992736332,1.7730436240090057
4,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,143,362,38.02832499786746,36.37153459116114,27.49402826250328,13.166495522000332,361,1,,,,,1.0,True,0.09007289402507013,0.0,0.0,0.0,13.015350204983406
4,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,143,362,37.72228700108826,11.958483041444048,83.6226464957419,4.328970861002745,80,4.5125,3.525,4.5125,0.2625,0.9875,3.0414839796243163,True,0.04740753599253367,1.009953722012142,0.0,0.0,3.259602348003682
4,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,143,362,37.92809199876501,11.18778186465026,89.38322288528646,4.049977035003394,73,4.945205479452055,3.958904109589041,4.945205479452055,0.3287671232876712,0.9863013698630136,3.2510049830416623,True,0.14394532100050128,1.0110807889795979,0.053344218991696835,0.01699342901338241,2.8127626889763633
4,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,143,362,37.51983199981623,10.857847207176816,92.09928827687135,3.9305406889980072,71,5.084507042253521,4.098591549295775,5.084507042253521,0.3380281690140845,0.9859154929577465,3.3497924493835476,True,0.14004857797408476,0.9837631479931588,0.06917276398598915,0.016494846993737156,2.7095024280060898
4,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,143,362,37.4457510006323,9.686874944749011,103.23246719955567,3.5066487299991422,63,5.73015873015873,4.746031746031746,5.73015873015873,0.42857142857142855,0.9841269841269841,3.754723251679547,True,0.12440558398157009,0.8713002219956252,0.09090162498978316,0.014785763996769674,2.3947839949942136
4,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,143,362,37.58809500141069,9.631651243093154,103.82435729461226,3.486657749999722,61,5.918032786885246,4.934426229508197,5.918032786885246,0.4262295081967213,0.9836065573770492,3.776251202746063,True,0.12152989099558908,0.8433247630055121,0.146223702984571,0.014323928990052082,2.3505635849942337
4,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,143,362,37.2787470005278,11.193598707181463,89.33677418312587,4.05208273199969,73,4.945205479452055,3.958904109589041,4.945205479452055,0.3013698630136986,0.9863013698630136,3.2493155724643135,True,0.14386751898928196,1.0093709110151394,0.06637936801053002,0.016874764991371194,2.803852832006669
4,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,143,362,37.24123500069254,10.069961682322514,99.30524380797466,3.6453261290007504,65,5.553846153846154,4.569230769230769,5.553846153846154,0.38461538461538464,0.9846153846153847,3.6118841102454406,True,0.13077663601507084,0.9076737480136217,0.07670241100277053,0.01540359900900512,2.503979057990364
4,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,143,362,37.370709997048834,9.124191232039774,109.59875506428239,3.302957225998398,59,6.11864406779661,5.135593220338983,6.11864406779661,0.4576271186440678,0.9830508474576272,3.986274910968744,True,0.11651254300886649,0.8166764999914449,0.09718168800827698,0.013937351995991776,2.2488383159980003
4,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,143,362,37.319539002055535,9.027824267952926,110.7686603459719,3.268072384998959,57,6.333333333333333,5.350877192982456,6.333333333333333,0.5087719298245614,0.9824561403508771,4.0288261613900955,True,0.11336865699558984,0.7862302689900389,0.15020679900771938,0.013347338001040043,2.194946400988556
5,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,118,339,37.87054100030218,36.42405485250997,27.4543843086457,12.347754595000879,338,1,,,,,1.0,True,0.08454999302557553,0.0,0.0,0.0,12.206241141004284
5,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,118,320,37.61111499989056,14.742051328119032,67.83316498787363,4.71745642499809,87,3.6666666666666665,2.67816091954023,3.6666666666666665,0.10344827586206896,0.9885057471264368,2.470758922337668,False,0.05506399103978765,1.100365681006224,0.0,0.0,3.5489510400038853
5,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,118,320,37.76824899978237,13.702709584367767,72.97826709695528,4.3848670669976855,78,4.089743589743589,3.1025641025641026,4.089743589743589,0.1282051282051282,0.9871794871794872,2.658164403780623,False,0.15373237199673895,1.0797452249789785,0.057622544019977795,0.01813149802183034,3.063146616004815
5,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,118,337,37.68616600063979,11.84451899999747,84.42723592238853,3.9916029029991473,71,4.732394366197183,3.732394366197183,4.732394366197183,0.19718309859154928,1,3.07518227228288,False,0.14029001100425376,0.9831861209822819,0.06967434998296085,0.01667659101440222,2.7702046729973517
5,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,118,320,37.319237999327015,12.011777981251726,83.25162199641254,3.843768954000552,68,4.6911764705882355,3.7058823529411766,4.6911764705882355,0.16176470588235295,0.9852941176470589,3.032361646157756,False,0.13448092899488984,0.9410583609897003,0.10042187400904368,0.015913516010186868,2.640520692024438
5,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,118,320,37.48611099945265,11.954406565621412,83.65116198037039,3.8254101009988517,66,4.833333333333333,3.8484848484848486,4.833333333333333,0.21212121212121213,0.9848484848484849,3.0469145124492076,False,0.13113286598672858,0.9122226949839387,0.16126431899829186,0.015624141986336326,2.5936856269763666
5,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,118,320,37.04486299830023,13.71911252499558,72.8910123142475,4.390116007998586,78,4.089743589743589,3.08974358974359,4.089743589743589,0.11538461538461539,1,2.6549862307891305,False,0.15330360197185655,1.0791619150077167,0.07088165900131571,0.01824317298087408,3.0558448959927773
5,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,118,337,37.14122399833286,11.199278462904374,89.29146670585277,3.7741568419987743,67,5.014925373134329,4.029850746268656,5.014925373134329,0.23880597014925373,0.9850746268656716,3.252357281155049,False,0.13199463001001277,0.9264565490011591,0.0782336869961,0.01566645101411268,2.6109014869980456
5,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,118,320,37.30492799877538,11.344541450000634,88.14811990483265,3.6302532640002028,64,4.984375,4,4.984375,0.1875,0.984375,3.2107119545592506,False,0.12630344199715182,0.8841040250190417,0.10697289002200705,0.015149023012781981,2.486863492995326
5,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,118,337,37.253346999932546,10.531430169131651,94.95386513895036,3.5490919669973664,61,5.508196721311475,4.508196721311475,5.508196721311475,0.3442622950819672,1,3.4586047922789622,False,0.12124353398394305,0.8424997319998511,0.1614697810364305,0.014295119006419554,2.398989484005142
6,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,138,356,38.42667400022037,35.827609249996854,27.91143536880256,12.75462889299888,355,1,,,,,1.0,True,0.0876340289687505,0.0,0.0,0.0,12.608141381981113
6,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,138,355,37.24484800113714,15.462183997186283,64.67391671072949,5.489075319001131,103,3.436893203883495,2.4466019417475726,3.436893203883495,0.11650485436893204,0.9902912621359223,2.3171118165788576,False,0.0640625740015821,1.2825696019681345,0.0,0.0,4.1271675049829355
6,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,138,364,37.258426997141214,14.278763585165368,70.03407501185396,5.1974699450001935,94,3.8617021276595747,2.872340425531915,3.8617021276595747,0.10638297872340426,0.9893617021276596,2.509153473709672,False,0.18306039098024485,1.2818005659792107,0.06841856403116253,0.021700003017031122,3.627650888010976
6,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,138,355,36.93626899985247,12.912427307043837,77.44477287043402,4.583911694000562,83,4.265060240963855,3.2771084337349397,4.265060240963855,0.1566265060240964,0.9879518072289156,2.7746610608566673,False,0.16164938998917933,1.130987363998429,0.08054445197922178,0.01913543598857359,3.178192839019175
6,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,138,353,36.8459180026548,12.448364229465204,80.33183971537449,4.394272573001217,79,4.455696202531645,3.4683544303797467,4.455696202531645,0.21518987341772153,0.9873417721518988,2.8780977636558154,False,0.15399537098710425,1.0765845760251977,0.11580147400309215,0.018254705999424914,3.016415624995716
6,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,138,356,36.952959999325685,11.389183120780707,87.80260966876541,4.054549190997932,71,5,4.014084507042254,5,0.28169014084507044,0.9859154929577465,3.145757590342523,False,0.13949590199626982,0.9666549239991582,0.17434257200511638,0.016566171012527775,2.745194301001902
6,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,138,361,36.74960499847657,13.362140000001363,74.83831182728949,4.823732540000492,87,4.137931034482759,3.1494252873563218,4.137931034482759,0.13793103448275862,0.9885057471264368,2.681277793077546,False,0.1693852490025165,1.1854699589894153,0.07820663998791133,0.020075025011465186,3.3567791050008964
6,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,138,355,36.801695998292416,11.717527239435045,85.34223813318948,4.159722169999441,75,4.72,3.7333333333333334,4.72,0.2,0.9866666666666667,3.057608360356094,False,0.1460480499881669,1.0214440049931,0.08703020498796832,0.01722029699521954,2.875810476991319
6,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,138,355,37.24560599948745,11.167235174644688,89.54767982951674,3.9643684869988647,71,4.985915492957746,4,4.985915492957746,0.23943661971830985,0.9859154929577465,3.2082792821757504,False,0.13897339401228237,0.9674725489821867,0.11915105097796186,0.01644534799925168,2.7105180679973273
6,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,138,355,36.896137997246115,10.821937515495039,92.40489501701359,3.8417878180007388,67,5.2835820895522385,4.298507462686567,5.2835820895522385,0.29850746268656714,0.9850746268656716,3.3106464714565442,False,0.13153754100494552,0.9118457709955692,0.18033002402080456,0.015577059024508344,2.5909358499993687
7,humaneval,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,119,262,38.317321999784326,36.13094680533587,27.67710476527891,9.466308062997996,261,1,,,,,1.0,True,0.06453358499857131,0.0,0.0,0.0,9.358224367049843
