sample_index,dataset,model,draft_model,temperature,block_size,method,tree_budget,num_input_tokens,num_output_tokens,time_to_first_token_ms,time_per_output_token_ms,tokens_per_second,total_decode_time_seconds,decode_rounds,mean_acceptance_length,mean_matched_draft_tokens,mean_committed_tokens_per_round,full_block_acceptance,verifier_bonus_commit_rate,speedup_vs_baseline,matches_baseline,stage_commit_seconds,stage_draft_seconds,stage_tree_build_seconds,stage_tree_compile_seconds,stage_verify_seconds
1,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,800,442,52.252132998546585,20.111398970588674,49.72304519752309,8.889238345000194,166,2.6566265060240966,1.6626506024096386,2.6566265060240966,0.012048192771084338,0.9939759036144579,1.7985141548165395,,0.10737937399971997,2.079623724988778,0.0,0.0,6.677613915991969
1,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,823,345,52.67767299665138,20.55233514783786,48.65627155292871,7.090555626004061,128,2.6875,1.6875,2.6875,0.0078125,1,1.759928273920335,,0.2544592280173674,1.7754049570139614,0.09692982598789968,0.02961104505811818,4.913818953988084
1,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,972,407,57.99539600411663,19.622311405404197,50.96239578200707,7.986280741999508,141,2.879432624113475,1.8865248226950355,2.879432624113475,0.014184397163120567,0.9929078014184397,1.843342253339468,,0.2828057349906885,1.9684624370202073,0.1476000749898958,0.03399653502856381,5.530508322997775
1,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,963,326,57.79124199762009,16.320733092007504,61.2717574855577,5.3205589879944455,94,3.4574468085106385,2.4680851063829787,3.4574468085106385,0.02127659574468085,0.9893617021276596,2.216238420042528,,0.1879081420120201,1.3033979109677603,0.14436295299674384,0.021959739024168812,3.647399584959203
1,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,1030,460,65.58419000066351,17.232186050007485,58.030942626664924,7.926805583003443,135,3.4,2.4074074074074074,3.4,0.007407407407407408,0.9925925925925926,2.0990160863398293,,0.27466360003018053,1.8974408779977239,0.34935088098427514,0.03202446800423786,5.349605241019162
1,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,1000,324,58.5449680002057,19.92290423455685,50.19348525831246,6.455020971996419,112,2.8839285714285716,1.8928571428571428,2.8839285714285716,0,0.9910714285714286,1.8155302708842775,,0.22722630197677063,1.5827716390413116,0.10960964501282433,0.027144930048962124,4.489941620937316
1,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,994,319,58.42379599926062,18.072260633227963,55.333420665778974,5.76505114199972,101,3.1485148514851486,2.1485148514851486,3.1485148514851486,0,1,2.0014450021411583,,0.20350218301609857,1.4182371709830477,0.12193468304758426,0.023935804041684605,3.980909724996309
1,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,832,337,52.86106700077653,17.017308596452697,58.76369899106446,5.734832997004559,100,3.36,2.37,3.36,0,0.99,2.125520349869331,,0.20161521403497318,1.4003131929639494,0.17597510299674468,0.023617960956471507,3.916522995023115
1,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,792,392,52.24902400368592,16.15477758672086,61.901192673924186,6.332672813994578,109,3.5871559633027523,2.596330275229358,3.5871559633027523,0,0.9908256880733946,2.239005490951394,,0.21965416103921598,1.5045512629731093,0.3092837599760969,0.02561855402746005,4.254716505020042
2,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,58,84,39.48268899694085,35.96031877385117,27.808429794208553,3.0206667770034983,83,1,,,,,1.0,True,0.02123219997884007,0.0,0.0,0.0,2.985388857036014
2,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,58,84,37.408860996947624,14.712013535764916,67.97166122563708,1.235809137004253,23,3.608695652173913,2.652173913043478,3.608695652173913,0.08695652173913043,0.9565217391304348,2.4442826052621287,True,0.014798381009313744,0.28036351098126033,0.0,0.0,0.9372833639863529
2,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,58,84,37.678296997910365,13.49886811901039,74.08028519011197,1.1339049219968729,20,4.15,3.15,4.15,0.05,1,2.663950670294232,True,0.040512068997486494,0.27017734199762344,0.015887348985415883,0.004843641014304012,0.7992070300169871
2,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,58,84,37.76328000094509,13.458708011880628,74.30133703155262,1.1305314729979727,20,4.15,3.2,4.15,0.05,0.95,2.6718997649779848,True,0.040633381009683944,0.2702037880226271,0.021154926980671007,0.0048404009867226705,0.7904604339855723
2,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,58,84,37.2487779968651,12.057199190426868,82.93800112334351,1.0128047319958569,18,4.611111111111111,3.6666666666666665,4.611111111111111,0.05555555555555555,0.9444444444444444,2.982476958861459,True,0.03596154600381851,0.2401442369882716,0.027183384001546074,0.004250668025633786,0.7022865560138598
2,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,58,84,37.446802998601925,11.69368404762714,85.5162492784229,0.9822694600006798,17,4.882352941176471,3.9411764705882355,4.882352941176471,0.058823529411764705,0.9411764705882353,3.0751915843962077,True,0.03434218700567726,0.2255900880190893,0.04274924899073085,0.003967766999267042,0.6727372590103187
2,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,58,84,37.57492500153603,14.459355583312572,69.15937534270836,1.214585868998256,21,3.9523809523809526,3,3.9523809523809526,0.047619047619047616,0.9523809523809523,2.4869931835242154,True,0.04287387000658782,0.2881525840057293,0.01968338297592709,0.004969452988007106,0.8555211649800185
2,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,58,84,38.55650699551916,12.778794726164918,78.25464149232116,1.073418756997853,18,4.611111111111111,3.6666666666666665,4.611111111111111,0.16666666666666666,0.9444444444444444,2.8140618535973094,True,0.03799460700247437,0.25393555600749096,0.022359351001796313,0.004458490999240894,0.7516637469743728
2,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,58,84,40.47808199538849,12.12454682137745,82.47730943946254,1.0184619329957059,17,4.882352941176471,3.9411764705882355,4.882352941176471,0.17647058823529413,0.9411764705882353,2.965910339052637,True,0.03633619502943475,0.23970880799606675,0.030779148015426472,0.004142994002904743,0.7045584250154207
2,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,58,84,39.629332000913564,12.491093714266928,80.05704087047494,1.0492518719984218,17,4.882352941176471,3.9411764705882355,4.882352941176471,0.11764705882352941,0.9411764705882353,2.87887670979351,True,0.036271544988267124,0.2399980970149045,0.04830713001865661,0.004249577992595732,0.7173681519998354
3,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,162,399,41.492666001431644,38.63704329073026,25.881897651312215,15.416180273001375,398,1,,,,,1.0,True,0.10518329594196985,0.0,0.0,0.0,15.24065672008146
3,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,162,423,40.91662200517021,17.770157042557365,56.27412282317604,7.516776429001766,133,3.172932330827068,2.172932330827068,3.172932330827068,0.07518796992481203,1,2.174265719666925,,0.09345435403520241,1.757690480000747,0.0,0.0,5.644499373949657
3,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,162,356,37.81933100253809,18.10320003932339,55.238852679516384,6.444739213999127,107,3.317757009345794,2.3271028037383177,3.317757009345794,0.08411214953271028,0.9906542056074766,2.134265942308746,,0.22866221803269582,1.5896524369891267,0.09510009201039793,0.027434588053438347,4.485923434025608
3,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,162,338,42.70511300273938,16.110152068037983,62.07266050479855,5.445231398996839,92,3.6630434782608696,2.6630434782608696,3.6630434782608696,0.07608695652173914,1,2.398304071094704,,0.19404600001871586,1.34309067104914,0.10636135700769955,0.02463602697389433,3.761156861037307
3,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,162,379,37.79009999561822,14.801375712395528,67.56128750671076,5.609721394997905,98,3.857142857142857,2.86734693877551,3.857142857142857,0.08163265306122448,0.9897959183673469,2.610368390174257,,0.19778168697666842,1.3736333400156582,0.15163859000313096,0.02356268906441983,3.8468750729443855
3,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,162,351,37.3852100019576,13.563106481479734,73.72942189648725,4.760650374999386,81,4.320987654320987,3.3209876543209877,4.320987654320987,0.12345679012345678,1,2.8486868656150937,,0.16401943899836624,1.1343360939790728,0.20959823599696392,0.019470304971036967,3.218944881016796
3,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,162,383,37.05863300274359,16.696149999992077,59.89404743012459,6.394625449996965,112,3.4107142857142856,2.419642857142857,3.4107142857142856,0.0625,0.9910714285714286,2.314128903414775,,0.22485822696762625,1.5671349989643204,0.10585798396641621,0.026586773958115373,4.4522011439621565
3,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,162,356,38.689941000484396,13.714872446614075,72.91354723804812,4.882494590994611,84,4.226190476190476,3.238095238095238,4.226190476190476,0.09523809523809523,0.9880952380952381,2.817163881117171,,0.17152145199361257,1.1979303329571849,0.10140399794181576,0.020035121044202242,3.377695559967833
3,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,162,423,38.23696100153029,12.801979687944193,78.1129188122142,5.415237408000394,93,4.537634408602151,3.5483870967741935,4.537634408602151,0.12903225806451613,0.989247311827957,3.018052225712818,,0.1890031190487207,1.3212854869489092,0.16177129195421003,0.022280191005847882,3.7053033179836348
3,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,162,338,37.39002099609934,12.197324982254468,81.98518949481716,4.12269584400201,69,4.884057971014493,3.898550724637681,4.884057971014493,0.14492753623188406,0.9855072463768116,3.167665315709975,,0.14140596898505464,0.9724652720105951,0.1930542420159327,0.016491604008479044,2.787126415016246
4,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,69,217,38.2376400011708,36.25684526266395,27.58099864330352,7.867735421998077,216,1,,,,,1.0,True,0.053136132984946016,0.0,0.0,0.0,7.778917217045091
4,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,69,223,37.8971019963501,21.52175132737019,46.464620131924605,4.799350546003552,88,2.522727272727273,1.5340909090909092,2.522727272727273,0.022727272727272728,0.9886363636363636,1.6846605423116507,False,0.05908678303239867,1.119012463001127,0.0,0.0,3.6079556659969967
4,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,69,224,37.80405099678319,21.450244383946224,46.619515475004064,4.804854742003954,85,2.623529411764706,1.6352941176470588,2.623529411764706,0,0.9882352941176471,1.6902765587975899,False,0.16913585599832004,1.1811523219803348,0.06284071501431754,0.019831588993838523,3.358509624013095
4,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,69,217,37.70773900032509,20.075390576045642,49.81223135918562,4.356359755001904,77,2.8051948051948052,1.8181818181818181,2.8051948051948052,0,0.987012987012987,1.8060343645780095,False,0.1533383400455932,1.0717392080114223,0.07703820100141456,0.017866062014945783,3.024025357000937
4,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,69,217,37.96691499883309,19.426641815677577,51.4757007149319,4.215581274002034,73,2.958904109589041,1.9726027397260273,2.958904109589041,0,0.9863013698630136,1.8663465156084857,False,0.14882749599928502,1.0308828900160734,0.11645961104659364,0.018036531982943416,2.8890855279532843
4,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,69,217,37.90778399707051,18.668105225833852,53.56730037155299,4.050978834005946,69,3.130434782608696,2.1449275362318843,3.130434782608696,0,0.9855072463768116,1.9421813207100378,False,0.13924602499173488,0.9634102119744057,0.17749898599868175,0.016350171012163628,2.742574080999475
4,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,69,219,37.82412999862572,21.037181547943124,47.534884733538526,4.607142758999544,81,2.691358024691358,1.7037037037037037,2.691358024691358,0.012345679012345678,0.9876543209876543,1.7234649603624732,False,0.16173639703629306,1.129623534005077,0.0756007170130033,0.019082948019786272,3.2082286690128967
4,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,69,217,37.98757500044303,19.661416165890927,50.86103623272177,4.266527307998331,75,2.88,1.8933333333333333,2.88,0.02666666666666667,0.9866666666666667,1.8440607205885378,False,0.14998408997780643,1.0446882710093632,0.09023618899664143,0.017826511000748724,2.9517248579941224
4,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,69,220,37.36506000132067,18.534454886354403,53.953569507794306,4.077580074997968,72,3.0416666666666665,2.0555555555555554,3.0416666666666665,0.027777777777777776,0.9861111111111112,1.956186221012482,False,0.14345927204703912,0.9929702799927327,0.12577016498835292,0.016842571989400312,2.786705159014673
4,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,69,224,37.30252899549669,18.169056062496175,55.038632527760164,4.069868557999143,70,3.1857142857142855,2.2,3.1857142857142855,0.02857142857142857,0.9857142857142858,1.995527183027623,False,0.1397831589783891,0.9634996539898566,0.19628542597638443,0.016301479074172676,2.741966429981403
5,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,309,44,36.83112799626542,35.29663347729762,28.331313824679295,1.5530518730010952,43,1,,,,,1.0,True,0.010478076990693808,0.0,0.0,0.0,1.5352667210026993
5,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,315,49,36.800497997319326,28.13787530612899,35.53928607332267,1.3787558900003205,26,1.8461538461538463,0.8846153846153846,1.8461538461538463,0,0.9615384615384616,1.254417154574898,,0.016890847975446377,0.3139353879887494,0.0,0.0,1.044177576994116
5,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,316,44,37.00923299766146,21.37578018168411,46.781918203708535,0.9405343279941007,17,2.5294117647058822,1.588235294117647,2.5294117647058822,0,0.9411764705882353,1.6512442202012176,,0.033689194002363365,0.22301888500805944,0.013168004014005419,0.004026354989036918,0.6640017519966932
5,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,309,44,36.89369899802841,18.787392408987877,53.22718439210332,0.8266452659954666,15,2.8666666666666667,1.9333333333333333,2.8666666666666667,0,0.9333333333333333,1.8787404185166074,,0.029640898006618954,0.19519119898905046,0.015094819995283615,0.0033871799969347194,0.5809721000114223
5,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,309,44,37.170625997532625,20.233238181886424,49.42362616455722,0.8902624800030026,16,2.6875,1.75,2.6875,0,0.9375,1.744487617849353,,0.03167315300379414,0.20909749099519104,0.02471628199418774,0.003705162998812739,0.6185053939916543
5,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,309,44,36.73427600006107,18.170104295429404,55.035457350211516,0.7994845889988937,14,3.0714285714285716,2.142857142857143,3.0714285714285716,0,0.9285714285714286,1.9425663663458612,,0.02782905200001551,0.18075038297683932,0.03621193199069239,0.0032446330005768687,0.5489827199926367
5,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,311,44,36.806026997510344,23.640395727356502,42.30047633436216,1.0401774120036862,19,2.263157894736842,1.263157894736842,2.263157894736842,0,1,1.493064409089083,,0.03756283398979576,0.2502798729838105,0.017301940002653282,0.004378939003800042,0.7276961989846313
5,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,309,44,36.85091999795986,21.450105749946403,46.61981678120625,0.9438046529976418,17,2.5294117647058822,1.5294117647058822,2.5294117647058822,0,1,1.6455225857050058,,0.03360319501371123,0.22282844998699147,0.02006799297669204,0.0039226669978233986,0.6607159300037893
5,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,312,44,36.875888996291906,19.05782640907009,52.47188102857708,0.8385443619990838,15,2.8666666666666667,1.9333333333333333,2.8666666666666667,0,0.9333333333333333,1.8520807525300518,,0.029669871990336105,0.19497019398841076,0.026025683000625577,0.003440199994656723,0.582026213996869
5,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,316,44,36.83793200616492,15.607308158988335,64.0725479251907,0.6867215589954867,12,3.5833333333333335,2.5833333333333335,3.5833333333333335,0,1,2.261545240072042,,0.023935965007694904,0.15311191300861537,0.0342407410062151,0.0028031319961883128,0.4706154589803191
6,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,51,209,37.41812499356456,35.741684421066715,27.978535880379052,7.470012044002943,208,1,,,,,1.0,True,0.05103665700153215,0.0,0.0,0.0,7.3849997040233575
6,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,51,210,37.12938899843721,22.354821942869982,44.73307828421096,4.694512608002697,88,2.375,1.3863636363636365,2.375,0,0.9886363636363636,1.5988355672171406,False,0.057723794983758125,1.0933006690247566,0.0,0.0,3.5305765869561583
6,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,51,221,37.05571700265864,20.69619026242353,48.3180714576065,4.5738580479956,82,2.682926829268293,1.6829268292682926,2.682926829268293,0,1,1.7269692618723225,False,0.1623121709926636,1.1243447219676455,0.06033389205549611,0.018875022004067432,3.194943758993759
6,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,51,202,37.09826800331939,19.89046348020259,50.27534933991466,4.0178736230009235,72,2.7916666666666665,1.8055555555555556,2.7916666666666665,0,0.9861111111111112,1.7969256702661145,False,0.14168371703999583,0.9866902070352808,0.07156302801013226,0.016601452000031713,2.78979076698306
6,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,51,204,37.09156699915184,18.1852113676666,54.989737528044635,3.709783119003987,66,3.0757575757575757,2.090909090909091,3.0757575757575757,0,0.9848484848484849,1.9654258451246605,False,0.13016201600112254,0.904880576999858,0.10021013900404796,0.015341052021540236,2.5485101500235032
6,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,51,204,37.03142599988496,18.14212199019048,55.120343724990065,3.7009928859988577,64,3.171875,2.1875,3.171875,0,0.984375,1.9700939305993197,False,0.1275113530064118,0.8788217409965,0.16551030200207606,0.01487787803489482,2.503313973036711
6,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,51,215,38.288545998511836,20.187274730245875,49.53615648286272,4.340264067002863,77,2.779220779220779,1.7922077922077921,2.779220779220779,0,0.987012987012987,1.7705056724430572,False,0.15262754099239828,1.0635646480150172,0.07254049601760926,0.018183265048719477,3.0211512449532165
6,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,51,191,37.10777800006326,19.666072371731516,50.84899420168025,3.7562198230007198,67,2.8358208955223883,1.8507462686567164,2.8358208955223883,0,0.9850746268656716,1.8174287038851065,False,0.1320288449569489,0.918636385948048,0.07924833198921988,0.015469759935513139,2.60016645801079
6,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,51,204,37.11207900050795,17.16078414706406,58.27239544709757,3.5007999660010682,62,3.274193548387097,2.2903225806451615,3.274193548387097,0,0.9838709677419355,2.0827535685297662,False,0.12261702301475452,0.8509029429915245,0.10766750596667407,0.014445567998336628,2.3950696410174714
6,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,51,184,39.36907000024803,17.369995222828077,57.57053972506424,3.1960791210003663,54,3.388888888888889,2.4074074074074074,3.388888888888889,0,0.9814814814814815,2.0576680628037307,False,0.11044541499722982,0.7537630859951605,0.15418934399349382,0.012838790971727576,2.1554842030163854
7,mt-bench,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,287,275,37.248781001835596,36.61371943271,27.31216646366223,10.068772843995248,274,1,,,,,1.0,True,0.06871730402781395,0.0,0.0,0.0,9.953864966068068
